text,sentiment_content,conetent_score,label,sentiment_title,title_score
"雅安生物科技股份有限公司股东罗美华因公司向省科技厅申请“脐带间充质干细胞治疗中枢神经系统疾病关键技术的研究”项目科研扶持资金，经人介绍找到李兴华帮忙。

之后，李兴华利用职务便利将该项目列入“战略新兴产业和核心技术攻关”专项内容(该专项下拨经费每笔至少1000万元)。最终，雅安公司共获取科研扶持资金1000万元。事后，罗美华及其丈夫邓强(雅安公司总经理)向李兴华的妻子魏梅兰提出贿送公司1 0 %干股(折合人民币60万元)，登记在魏梅兰姐姐魏娥名下。罗美华还在2012年、2013年春节两次通过魏梅兰贿送李兴华现金58万元(第一次50万元、第二次8万元)。

但是，在2012年底，广州科技系统部分干部违法违纪问题被调查，李兴华担心问题暴露，交待侄子张博用卖掉光电公司股份所得款项补交由该公司董事长垫付的股价款105万元，其余部分用于还儿子欠的赌债。

2013年4月左右又有科技系统官员遭调查，李兴华再次退回光电公司给的70万元现金。同年5月，李兴华交待魏梅兰、魏娥把雅安公司10%股份、现金58万元退还给邓强、罗美华。至案发前，李兴华及其家属没有从该公司获取分红收益。

收四家公司干股给三家回报

2008年至201",neutral,0.9999116659164429,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"2年期间，李兴华收受4家公司干股，包括周新宇及朱俭在广州沃巴克生物科技有限公司增资过程中贿送的25%干股(折合人民币240万元)、吴智南贿送的广州花海药业股份有限公司干股3%(折合人民币30万元)、胡必文贿送广州村村通科技有限公司10%的干股(折合人民币100万元)、古献常与李开畅共同贿送广州力元生物科技有限公司20%干股(折合人民币40万元)。

4家公司只有花海药业在李兴华案发时尚未得到回报，其他3家公司均有回报。2011年底，沃巴克公司获得3000万元科技经费。2012年，该公司负责人周新宇开办的中山达安基因股份有限公司以“基于电化学基因传感器检测技术的试剂与仪器开发及产业化项目”申请科研扶持资金，在李兴华支持下获得扶持资金700万元。而广东福泽医药有限公司董事长胡必文获取的回报是，在李兴华帮忙下入股广东村村通科技有限公司，以便在网络平台推广“放心药”，福泽公司、广东汇和药业公司在多个项目共计获批科研扶持资金3648万元。

李兴华利用职务便利，审议通过广州力元生物科技有限公司20 0 8年新型无甲醛木材胶粘剂的产业项目，以及2009年环保型木材胶粘剂的项目扶持资金共150万元。

逢年过节多次笑纳企业",neutral,0.9999061822891235,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"进贡

除收受干股、现金外，逢年过节李兴华接受企业红包贿赂。

李兴华利用职务之便，通过主持召开党组会议对相关项目资金下拨进行决策、把关，审议并拍板通过汕头市西陇化工股份有限公司多个项目，共批科研扶持资金1414万元。为此，该公司董事长黄伟鹏2012年、2013年春节分两次送给李兴华美元1万元、人民币8万元。

钟秋初、钟小军分别任广东村村通科技有限公司董事长、总经理。这家公司最早系根据李兴华“面向三农，服务三农”的思路发起成立的一家信息网络公司。李兴华曾对该公司顶层设计、组建和经营发展提供帮忙，该公司董事长钟秋初入股村村通公司后与李兴华交往密切。2012年，村村通公司向省科技厅申请农业专业镇信息网络服务平台构建项目、农业专业镇电子商务核心服务平台完善建设，以及河源市专业镇电子商务服务平台建设等项目，共获科研扶持资金400万元。钟秋初、钟小军在2013年春节前贿送李兴华现金5万元。

广东明阳风电产业集团有限公司系国内风力发电行业龙头企业，李兴华跟随省领导到中山考察时曾经多次到该企业，与董事长张传卫相识。李兴华在科技厅会议中多次传达，对明阳风电公司在技术与人才引进方面予以全力支持。此后，明阳风电公司向省科技厅",neutral,0.999911904335022,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"申报多个项目，共获批科研扶持资金2530万元。该公司董事长张传卫分别在2011年、2013年春节到李兴华办公室共贿送美金2万元。

贪腐窝案三大特点

特点1

规模大

涉案人员多、层次高、范围广、金额大。

特点2

多样性

包括常见收受金钱、礼品，更有赠送期权、“干股”等问题。

特点3

隐蔽性

长期性

与中介机构互相勾结，骗取科研经费，提取回扣；或者直接开设公司，左手做官，右手拿项目。

70多人卷入窝案

广东科技系统爆发涉及70多人的贪腐窝案，席卷广州、佛山、中山、河源等多地，其中广州、佛山是重灾区，两地科技系统有50人被调查。有媒体评论说，科技系统长期以来被认为是“清水衙门”，但随着科研经费逐年增加及监管制度缺失，科技行业成腐败重灾区，科技领域权力寻租多围绕科技扶持资金展开，其立项及下拨成为腐败问题发生核心环节：

广东

贪腐窝案落马官员

李兴华广东省科技厅原党组书记、厅长

王可炜广东省科技厅原副厅长

张明广东省科技厅原党组副书记、巡视员

王韧广东省科技厅原处长

广州

谢学宁广州市科信局原局长

张实广州市科信局软件与信息服务业处原处长

赵必强广州荔湾区科信局原局长

曾",neutral,0.9999115467071533,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"国兵广州市科信局高新技术发展及产业化处原主任科员

于涛广州科信局政策法规处原处长

符健广州市科信局高新技术发展及产业化处原主任科员

佛山

梁新文南海区经济促进局原常务副局长、南海区科技信息局原局长

欧阳可斌南海区科技信息局原副局长

邓艺海南海区经济和科技促进局原副局长、南海区科技局原副局长

王超南海区经济和科技促进局技术技改科原科长

何家锋南海区经济和科技促进局产业发展科原科长

刘仕欣南海区经济和科技促进局原科员

黄金梁顺德区经济和科技促进局科技发展科原科长

麦奕昌顺德区经济和科技促进局原副局长

河源

黄翀胤河源市科技局原党组书记、局长",neutral,0.9999129772186279,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"　　因涉嫌违反证券法律法规，从去年12月11日起，沪深两市多家公司就发布了退市风险警示公告。而近期以来，包括青鸟华光、*ST三毛、迪威视讯等部分在内的涉事公司已经相继收到证监会下发的处罚决定书。在此背景之下，这些公司还存在退市风险吗？

　　证监会处罚书密集下发

　　按照去年11月16日开始实施的退市新规，上市公司如因欺诈发行或重大信息披露违法行为受到证监会行政处罚，或者被依法移送公安机关的，有可能被“吊销”上市资格。基于此，沪深两市交易所也规定，被立案调查的上市公司，每月至少披露一次可能被暂停上市和终止上市的风险提示公告。

　　从去年12月11日起，在两市交易所的要求之下，大批被立案调查的上市公司纷纷发布了退市风险警示公告，这当时在一定程度上也引发市场投资者恐慌，不少涉事上市公司股价接连出现暴跌。

　　而近两个星期以来，已有部分涉事公司相继收到了证监会下发的处罚决定书。如青鸟华光，公司昨日收到了证监会的《行政处罚及证券市场禁入事先告知书》。公司是在2013年3月20日开始接受证监会的立案调查。去年12月12日，青鸟华光曾提示称如公司存在欺诈发行或重大信息披露违法行为，公司股票将被实施退市风险警示，被暂",neutral,0.9999110698699951,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"停上市。青鸟华光证券部一工作人员昨日对记者表示：“证监会此次的处罚不会导致公司退市，也不会影响到公司目前在推进的重组工作。”

　　再如以创业板公司迪威视讯为例，去年12月31日公司收到了证监会的行政处罚决定书，被认定2010年、2011年、2012年连续三年存在虚增营业收入、营业利润的事实。迪威视讯是在2011年1月份上市的公司，这意味着公司上市前业绩就已出现造假。

　　“公司收到的处罚决定书上中没有提到公司会被暂停上市问题，这意味着证监会对公司的处罚已告一段落了，公司目前不会有退市风险。”迪威视讯证券部一工作人员昨日也这样回应记者。

　　另外，*ST三毛董秘沈磊昨日上午也对记者表示：“证监会对公司的处罚已告一段落，公司是否会被暂停上市，要视2014年全年的财务数据而定。”

　　此外，在去年12月26日收到山东监管局处罚书的博汇纸业，在今年1月1日发布的公告称：“公司在立案调查期间已主动纠正了违法违规行为，未给公司造成损失，公司认为，相关的退市风险事项已消除。”

　　退市风险暂消但索赔难逃

　　昨日接受记者采访的上海杰赛律师事务所律师王智斌表示，目前多家被处罚的公司并没有被退市，跟目前的退市规定模",neutral,0.9275432229042053,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"糊有一定关系。“上述被处罚的公司，违法行为发生的时间主要是在退市新规启动之前，新的退市制度是否要追溯这些违法行为，证监会并没有给一个明确的表态。另外，所谓的‘重大信息披露违法’导致的退市问题，何种程度才是属于‘重大信息披露违法’，对于这一点证监会也没有明确规定。”他这样表示。

　　不过，目前已“逃脱”退市风险的部分上市公司，也不要存在侥幸心理。因为后续这些公司仍有可能面临来自投资者的起诉索赔。如以上述的迪威视讯为例，王智斌表示，在2011年4月15日至2013年7月29日期间买入迪威视讯并且在此期间未全部抛售的亏损投资者，都可以向上市公司寻求索赔。",neutral,0.9998691082000732,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"　　华东电脑(SH.600850)于2014年12月30日发布了《发行股份及支付现金购买资产并募集配套资金暨关联交易报告书》，拟计划以10.18亿元的对价收购柏飞电子100%股权、华讯网存55%和华存数据45%股权，同时拟20.08元/股发行不超过1260万股募集配套资金不超过2.53亿元。通过本次收购，华东电脑将切入嵌入式专用电子产品领域。

　　借收购利好给高管发放红包

　　值得注意的是，华东电脑针对本次收购的最初预案发布时间为7月11日，因收购对象柏飞电子涉足军工产业而导致公司股价就此一飞冲天，从停盘前的19.56元飞涨到11月7日最高时的48.41元，股价翻倍。但颇为不“和谐”的是，在本次收购预案发布同日，华东电脑还拿出了一份股权激励计划，使得该公司多达140人的董事、高级管理人员、中层管理人员、核心技术业务骨干被授予19.91元/股股票期权，而且行权预设的业绩条件为“较2013年公司净利润复合增长率不低于12%”。

　　参照华东电脑2013年净利润23968.96万元计算，首期行权所需的净利润增幅仅为2876.28万元。而该公司计划收购的柏飞电子股权一项，所承诺的2014年实现净利润金额就高达4",neutral,0.9999116659164429,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"657.63万元，远远超出了股权激励行权所需的净利润增幅。也就是说，只要华东电脑原有业务不出现崩塌式的下滑，仅通过本次外延式收购即可保证股权激励被顺利行权，而这与白送又有何异？

　　股权激励的本意是旨在通过资本利益来激发公司经营管理层的潜力，为公司带来更高的运作效率和更好收益，但华东电脑却在外延式收购利好“落地”的同时，却借机向核心人员分发轻易到手的巨额“红包”，这样的股权激励与利益输送又有什么本质上的区别呢？

　　除对公司高管存在利益输送嫌疑外，华东电脑本次收购标的也存在不少财务问题，值得投资者关注。

　　严重依赖关联交易的柏飞电子

　　根据收购报告书披露的信息，收购标的之一柏飞电子针对其实际控制人“中国电子科技集团公司”旗下公司的销售占比始终都非常高，2012年至2014年前10个月的销售比重分别高达56.05%、84.09%和82.92%，严重依赖于实际控制人及其控制的公司给予柏飞电子的生产业务。倘若失去了这棵“好乘凉”的大树，柏飞电子恐怕是很难独立经营的。

　　同时，在柏飞电子审计报告的财务报告附注中，关联交易部分披露的应收账款对象中包括了“南京恩瑞特实业有限公司”，涉及期末余额多达417.",neutral,0.9998059868812561,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"74万元，而在2013年末针对该关联方的应收账款余额还仅为99.59万元，则对应着在2014年前10个月欠款净增加金额就多达318.15万元

　　在正常的会计核算逻辑下，应收账款是用于核算与主营业务相关的未结算款项的，因此应收账款的生成直接相关于主营业务收入，只有先向客户进行了销售，才有可能产生出相应金额的应收账款。

　　然而根据关联交易数据披露，柏飞电子针对其关联方“南京恩瑞特实业有限公司”在2014年前10个月的销售金额仅为271.92万元，即便算上17%的增值税销项税额，对应的含税收入也仅为318.15万元。这也就意味着柏飞电子针对该关联方2014年的全部采购没有收回一分钱，甚至就连以前年度形成的欠款，也没有任何收回，这样的结算政策，未免太过宽松了吧？这也进一步凸显出柏飞电子对于关联交易的依赖，已经高到威胁该公司回款能力的程度了，非常值得警惕。

　　收购前被刻意偏袒的华讯网存

　　另一家拟被收购标的华讯网存在被收购前原本就是华东电脑的子公司，华东电脑通过其全资子公司华讯网络持有华讯网存40%股权，但由于该公司82%的表决权均被华东电脑所控制，因此此前就已经被纳入到了华东电脑的合并范围中。本次被收",neutral,0.9999090433120728,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"购只会导致华东电脑分成收益比例的提高，以及少数股东损益的减少。

　　根据收购报告书披露，华讯网存在2014年前9个月向华东电脑销售了金额高达2016.53万元的产品和集成服务，但是在当年前4个月的销售额才不过313.92万元；2013年对华东电脑的销售金额为279.23万元，2012年双方没有任何购销记录。也就是说，华东电脑针对华讯网存的采购是集中在被收购评估前半年时间里集中实施的。那么华东电脑为什么一反常态地向这家即将被收购的子公司进行大笔采购，这其中存在着什么秘密呢？

　　同时，华讯网存的直接大股东为华讯网络，从双方的购销交易中也不难看出有人为操纵的端倪。根据收购报告书披露，华讯网存在2013年向华讯网络的销售金额高达477.6万元。而与此同时，根据华东电脑发布的2013年报显示，同样从事于网络系统集成业务的华讯网络当年全部销售收入仅为13.9万元，总资产和净资产金额分别为22万元和12.18万元。

　　令人不解的是，仅华讯网存40%股权的账面价值，在2013年末就高达两千多万元，而作为其母公司的华讯网络总资产金额却仅为22万元，这显然违背了基本的会计常识吧？而且作为一家仅十几万元规模的公司，却又能",neutral,0.9999098777770996,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"够向华讯网存采购数百万元的数据存储服务，这恐怕也是难言正常的。

　　由于被收购前的利润表现是对收购标的以后年度利润预测的基数和原点，如果被收购对象收购前业绩表现被人为粉饰提高，必然会导致收益法评估基础下最终收购价格的提高。在这一关键时点上，华东电脑向华讯网存进行了异乎常年的大笔采购，客观上导致华讯网存收入和利润表现的大幅提升，自然令人怀疑华东电脑此举是有意为之，涉嫌向子公司的其他参股方进行利益输送。",negative,0.9897601008415222,华东电脑收购对象经营严重依赖关联交易,neutral,0.9999126195907593
"30吨高纯食品级磷酸产品出口全球最大软饮料企业可口可乐公司、与世界最大食品制造企业雀巢公司确定长期合作关系……近日，上市公司、国内最大的精细磷化工生产企业——湖北兴发化工集团股份有限公司接连与多家世界知名食品、饮料企业开展合作，高科技食品级磷酸产品进军全球市场。专家指出，这对于我国功能性磷化工产品“高端化”具有示范意义。

　　“与世界知名企业确立合作关系，得益于科技创新。”兴发集团董事长李国璋介绍，兴发集团始终坚持自主创新，除常规地与国内外大学、科研院所建立战略合作关系，引进、重用人才，对新产品、新技术研发项目予以重奖外，还坚持以市场为导向，研发、生产满足市场需要的产品。

　　兴发集团总工程师李永刚介绍，食品级磷酸是国际公认的最安全和应用最广的新型食品添加剂，有助于改良食品饮料的品质以及口感，属精细磷化行业技术的“制高点”。经过可口可乐及雀巢两家跨国公司1年多的严格评审考核，兴发获得了“行业内的领先者和最佳生产基地”的评价，并与两家公司正式确定合作关系。

　　目前，通过广泛开展产学研合作，兴发集团先后研发攻克了快速溶解性三局磷酸盐、低链长六偏磷酸钠、硬盘级次磷酸钠、低发气速度酸式焦磷酸钠等具有世界领先水",neutral,0.9999090433120728,华东电脑收购对象经营严重依赖关联交易,neutral,0.3680196702480316
"平的行业共性关键技术，并成功开发了美国、欧盟、东南亚等地的用户市场。

　　中国石油与化工工业规划院院长顾宗勤说，依靠技术自主创新，兴发集团已成为国内最大的精细磷化工生产企业、国内第一家掌握电子级磷酸生产技术的企业、世界最大的六偏磷酸钠生产企业以及亚洲最大的三聚磷酸钠生产企业。

　　完善的技术创新体系，使得集团业绩顶住经济下行的压力逆市上扬。李国璋介绍，兴发全集团2014年实现销售收入260亿元，同比增长20％以上。

　　拥有了105项授权专利的兴发集团，也开启了“技术输出”之旅。今年以来，兴发已与俄罗斯、哥斯达黎加、缅甸、伊朗等国的企业，就多项生产技术的使用权达成了合作协议。

　　“兴发集团的‘创新之路’，对我国功能性磷酸及磷酸盐企业从低水平重复建设走向高端创新具有示范作用。”顾宗勤指出。",neutral,0.9998738765716553,安阳钢铁再曝铁矿石造假丑 涉事公司实控人为政协委员,neutral,0.3680196702480316
"　　近日，苏州市高新区浒墅关镇丹景廷小区住户向《每日经济新闻》反映称，天马精化（002453，SZ）厂区烟囱里时常冒出褐黄色和黑色的烟，被风刮向他们居住的小区，刺鼻的氨味几乎让人窒息。他们多次向环保部门及当地政府反映，但问题始终没得到解决。

　　“天马精化存在的一些污染问题，我们的确多次接到过投诉，已经要求企业按照规定不断整改，加大环保方面的投入，目前应该尚在整改过程中。”苏州市环境保护局法制信息处陈处长向记者表示。

　　居民：企业经常偷排难闻气体

　　2014年12月13日，记者来到天马精化的生产区苏州高新区浒墅关镇。工厂大门戒备森严，记者辗转来到厂区外围，在东大门口明显闻到一股刺鼻的氨味，从侧面看厂区内仍在进行加工作业。从工厂沿永莲路向南，就到了丹景廷小区，其间仍不断闻到刺鼻的气味。

　　在丹景廷小区，小区居民陈先生对记者说，“天马精化经常排放刺鼻气体，严重困扰居民生活，小区里小孩都不经常出来，大人闻到那种气味也都受不了。”

　　丹景廷小区分为两部分，一边是多层，一边是别墅。居民王大爷表示，这几天可能是有什么大检查还好些，前些日子小区里简直没法住，白天就有味道，到了夜里会更浓，常常会被熏醒，门窗",neutral,0.9999078512191772,安阳钢铁再曝铁矿石造假丑 涉事公司实控人为政协委员,neutral,0.3680196702480316
"关紧也不顶用，而且这种气味只要进来就很难散去，闻多了会恶心。

　　在紧邻天马精化厂区时，难闻刺鼻的氨气味道让记者头昏，走了一段时间就感觉到呼吸困难。“你现在这种症状很正常，刚开始的时候我们也经常出现这种情况，闻得时间长了就习惯了，但也不知道会不会对身体有伤害。”徐先生对《每日经济新闻》记者说。

　　“你们没有向当地环保部门反映？他们没有来处理？”记者询问道，小区居民称他们向苏州市高新区环保局多次举报后，环保局来了一两位工作人员着便装且不带检测设备，到达现场闻到刺鼻气味后，仅仅是立即让企业开启环保设备。

　　2014年5月26日，苏州高新区环保局环境监察大队段大队长到天马精化生产区现场，看到该企业存在两个严重问题，其一是人工加料，其二是密封不严，后回复投诉的居民称要求天马精化立即整改，将人工加料改自动加料，加强密封措施。

　　但直至2014年7月中旬还是经常有味道，居民和苏州高新区环保局孙副队长到现场查看，天马精化还是人工加料，反应池也没有密封。居民们表示，苏州市高新区环保局长和段队长曾对大家承诺，于2014年7月底在丹景廷小区后面的化工区安装五套空气监测设备，主要监测硫化氢和TOVC等，但一直没有安装",neutral,0.9998886585235596,安阳钢铁再曝铁矿石造假丑 涉事公司实控人为政协委员,neutral,0.3680196702480316
"。

　　环保部门：已要求企业整改

　　就此事件，《每日经济新闻》记者从江苏省环保厅获悉：2014年11月6日上午，江苏省环保厅柏仇勇副厅长在江苏省人民来访接待中心接待群众来访1批4人次。

　　这些来访群众便是丹景廷小区的四位居民，他们代表小区内180多户居民反映，他们居住的小区距浒东化工集中区有600米距离，长期以来一直受到园区内天马精化等企业排放废气的严重困扰，向当地环保部门投诉多次得不到解决；最近，天马精化在污染问题没有解决的情况下，又新增生产项目，致使污染进一步加重，同时天马公司在新增项目报批过程中，采取弄虚作假措施，将群众参与部分本应征求直接受影响人意见的内容改由他人代替，致使项目顺利通过政府部门审批。

　　柏仇勇副厅长在认真听取上访人反映的情况后表示，将认真督办上访群众反映的化工园区规划环评中绿化带建设、天马公司的污染以及新增项目审批过程中是否弄虚作假等问题，尽力帮助群众解决好污染扰民问题。

　　“自2014年10月份以来，环保局陆续接到反映浒东化工集中区天马精化废气污染的投诉。我们立即就该问题会同高新区环保局进行现场调处，尤其是该问题由省环保厅督办后，市委市政府及我们局领导都高度重视，市",neutral,0.9999103546142578,安阳钢铁再曝铁矿石造假丑 涉事公司实控人为政协委员,neutral,0.3680196702480316
"领导到企业及周边地区进行暗查，我们局领导到企业进行实地检查，我局和高新区环保局执法人员白天、夜间多次往该企业现场检查，发现该企业由于建厂时间较早，厂房原有设计布局不合理，企业环境管理存在一定的问题。”苏州市环保局宣传信息处陈处长向 《每日经济新闻》记者介绍。

　　“由于我们高新区主要领导是从太仓市调任过来的，太仓市医药企业多，环保工作做得相对到位些。2014年10月14日，高新区环保局组织包括天马精化在内的4家医药企业，前往太仓学习医药废气治理经验，要求相关企业在污染治理设施的运行及维护等各方面进行改造升级。”段大队长称。

　　陈处长介绍，2014年11月8日下午，局里分管领导、浒墅关镇政府、高新区环保局、当地派出所及社区在浒墅关镇政府召开了一次协调会，会上各部门对前阶段的工作进行了沟通交流，并明确了下一阶段的工作，苏州市环保局和高新区环保局针对天马精化存在的环境问题提出了整改要求，天马精化承诺将实施改进：将尾气吸收塔投资改进为自动化控制；实施硫化氢自动化监测和吸收液滴加中和自动化控制系统等，杜绝人为操作带来的负面影响。主要目的是对产生的废气预先进行吸收处理，处理后的尾气再接入尾气吸收塔进行达标处理；与R",neutral,0.9999114274978638,安阳钢铁再曝铁矿石造假丑 涉事公司实控人为政协委员,neutral,0.3680196702480316
"TO氧化炉生产公司进行研讨，根据氧化炉设计性质调整氧化炉废气处理种类；计划把部分生产车间产生的有机物废气接入氧化炉进行氧化处理；减少尾气排放量，最大化减少无组织废气排放；同时在公司大门设置电子信息交流平台，使群众及员工即时方便了解公司的环境指数等各类信息。

　　“执法人员也从2014年11月中旬起，每天（工作日）针对天马精化以上的整改措施实施现场巡查，督促企业加快整治，落实各项污染防治措施，目前各项整改进展顺利，废气扰民现象大大缓解，投诉举报大量减少。”段大队长补充称。

　　公司回应：会按要求整改

　　在天马精化公司会议室，办公室工作人员介绍说：“我们不存在老百姓所说的排放刺鼻气味，作为化工企业肯定会有一些气味，但这种气味不可能达到刺鼻的状态，而且我们都是达标排放。现在浒墅关工业园其实就是化工产业园，区内那么多家化工企业，老百姓闻到的刺鼻气味不一定是天马精化所排放的，而且公司领导也对环保要求很高，宁可少生产也要求企业达标排放，但我们企业也不能说在环保方面完全没有问题。”

　　天马精化证券事务代表王庆营表示，公司在环保方面不断加大力度，2014年就上了近10亿元的环保设施，上次募投的项目因为百姓担心污染",neutral,0.9999103546142578,安阳钢铁再曝铁矿石造假丑 涉事公司实控人为政协委员,neutral,0.3680196702480316
"问题以及声称环评听证程序有问题，那个项目就改做食品了。公司作为化工企业历来注重环保，但也不否认环保方面还有些不足，公司正按照环保部门的要求在整改。

　　浒墅关镇分管环保、安全工作的许副镇长称：作为化工企业一点味道没有也不现实，但天马精化一直守法经营，环保方面还是比较规范的，现在国家标准和民间标准差距太大，以老百姓的感受而言相关企业很难做到，但企业在不断加大环保投入。居住区离天马精化的卫生防护距离有600米，这完全符合国家对化工企业的要求。而且天马精化等企业及浒墅关工业园建设在前，百姓居住的小区建成在后，没有理由要企业对此买单或搬迁。这个地区的规划有问题，得去问规划部门如何规划？企业达标排放也难免会闻到刺鼻气味。

　　对此，环保部华东督察中心一位专家表示，这样的企业如果处理不好会有两种污染：一种是危废污染，另一种是气体污染。这种企业环保方面做到完全达标非常难，多数企业存在偷排现象或污染设施时开时关现象，以此节约污染处理成本，如果污染处理设施投入到位，按规范要求正常开启，600米外的居住区应该闻不到刺鼻味道。",neutral,0.9999085664749146,安阳钢铁再曝铁矿石造假丑 涉事公司实控人为政协委员,neutral,0.3680196702480316
"广东省科技厅原党组书记、厅长李兴华还被指控收受省内6家公司的干股，在它们申请科技扶持资金时提供帮助。他的侄女、侄子、妻姐、妻姐夫等众多亲属帮忙代持“干股”，甚至司机名下也挂有股份几百万元。此外，李兴华在春节接受企业送的数额不等红包礼金。

上市公司董事长送千万干股

李兴华被指控收受上市公司贿送干股及大量现金。2007年六七月份，李兴华到某光电公司考察与董事长相识，此后帮该公司共获科技扶持资金4245万元。

为表感谢，在2007年12月改制上市前，该公司董事长贿送35万股(按IPO发行价折算约合840万元)，登记在李兴华的侄子张博名下。2012年底原始股交易解禁，李兴华交待张博把股票卖出，得款500多万元。

2007年，该公司董事长注册成立广州某节能公司，又将33.33%股份(折合人民币350万元)给李兴华。李兴华将实际控制的股份登记在妻姐夫张耿良名下。案发前，李兴华、李兴华家属及张耿良尚未从该公司获得分红收益。

2011年春节前，该董事长到家中拜访，用旅行袋装好70万元现金贿送李兴华，当场拉开袋子让其查看。李兴华收下后，现金由妻子魏梅兰分期存入银行。

担心问题暴露退回股份现金

2011年4月，广州",neutral,0.9999115467071533,安阳钢铁再曝铁矿石造假丑 涉事公司实控人为政协委员,neutral,0.3680196702480316
"雅安生物科技股份有限公司股东罗美华因公司向省科技厅申请“脐带间充质干细胞治疗中枢神经系统疾病关键技术的研究”项目科研扶持资金，经人介绍找到李兴华帮忙。

之后，李兴华利用职务便利将该项目列入“战略新兴产业和核心技术攻关”专项内容(该专项下拨经费每笔至少1000万元)。最终，雅安公司共获取科研扶持资金1000万元。事后，罗美华及其丈夫邓强(雅安公司总经理)向李兴华的妻子魏梅兰提出贿送公司1 0 %干股(折合人民币60万元)，登记在魏梅兰姐姐魏娥名下。罗美华还在2012年、2013年春节两次通过魏梅兰贿送李兴华现金58万元(第一次50万元、第二次8万元)。

但是，在2012年底，广州科技系统部分干部违法违纪问题被调查，李兴华担心问题暴露，交待侄子张博用卖掉光电公司股份所得款项补交由该公司董事长垫付的股价款105万元，其余部分用于还儿子欠的赌债。

2013年4月左右又有科技系统官员遭调查，李兴华再次退回光电公司给的70万元现金。同年5月，李兴华交待魏梅兰、魏娥把雅安公司10%股份、现金58万元退还给邓强、罗美华。至案发前，李兴华及其家属没有从该公司获取分红收益。

收四家公司干股给三家回报

2008年至201",neutral,0.9999116659164429,安阳钢铁再曝铁矿石造假丑 涉事公司实控人为政协委员,neutral,0.3680196702480316
"2年期间，李兴华收受4家公司干股，包括周新宇及朱俭在广州沃巴克生物科技有限公司增资过程中贿送的25%干股(折合人民币240万元)、吴智南贿送的广州花海药业股份有限公司干股3%(折合人民币30万元)、胡必文贿送广州村村通科技有限公司10%的干股(折合人民币100万元)、古献常与李开畅共同贿送广州力元生物科技有限公司20%干股(折合人民币40万元)。

4家公司只有花海药业在李兴华案发时尚未得到回报，其他3家公司均有回报。2011年底，沃巴克公司获得3000万元科技经费。2012年，该公司负责人周新宇开办的中山达安基因股份有限公司以“基于电化学基因传感器检测技术的试剂与仪器开发及产业化项目”申请科研扶持资金，在李兴华支持下获得扶持资金700万元。而广东福泽医药有限公司董事长胡必文获取的回报是，在李兴华帮忙下入股广东村村通科技有限公司，以便在网络平台推广“放心药”，福泽公司、广东汇和药业公司在多个项目共计获批科研扶持资金3648万元。

李兴华利用职务便利，审议通过广州力元生物科技有限公司20 0 8年新型无甲醛木材胶粘剂的产业项目，以及2009年环保型木材胶粘剂的项目扶持资金共150万元。

逢年过节多次笑纳企业",neutral,0.9999061822891235,安阳钢铁再曝铁矿石造假丑 涉事公司实控人为政协委员,neutral,0.3680196702480316
"进贡

除收受干股、现金外，逢年过节李兴华接受企业红包贿赂。

李兴华利用职务之便，通过主持召开党组会议对相关项目资金下拨进行决策、把关，审议并拍板通过汕头市西陇化工股份有限公司多个项目，共批科研扶持资金1414万元。为此，该公司董事长黄伟鹏2012年、2013年春节分两次送给李兴华美元1万元、人民币8万元。

钟秋初、钟小军分别任广东村村通科技有限公司董事长、总经理。这家公司最早系根据李兴华“面向三农，服务三农”的思路发起成立的一家信息网络公司。李兴华曾对该公司顶层设计、组建和经营发展提供帮忙，该公司董事长钟秋初入股村村通公司后与李兴华交往密切。2012年，村村通公司向省科技厅申请农业专业镇信息网络服务平台构建项目、农业专业镇电子商务核心服务平台完善建设，以及河源市专业镇电子商务服务平台建设等项目，共获科研扶持资金400万元。钟秋初、钟小军在2013年春节前贿送李兴华现金5万元。

广东明阳风电产业集团有限公司系国内风力发电行业龙头企业，李兴华跟随省领导到中山考察时曾经多次到该企业，与董事长张传卫相识。李兴华在科技厅会议中多次传达，对明阳风电公司在技术与人才引进方面予以全力支持。此后，明阳风电公司向省科技厅",neutral,0.999911904335022,安阳钢铁再曝铁矿石造假丑 涉事公司实控人为政协委员,neutral,0.3680196702480316
